_dt,Time,Day_of_week,Accident_severity,Number_of_casualties,Apparent Temperature (C),Humidity,Wind Speed (km/h),Visibility (km),se_mean,se_std,se_median,se_trend
2014-11-12 22:57:11.912302080+00:00,14:20:00,Friday,Slight Injury,1,7.716666666666667,0.81,10.8836,8.0017,-0.033981994495789786,0.35929686423422225,-0.011834083448314978,-0.051937046912425774
2014-11-13 06:47:07.965895264+00:00,12:15:00,Sunday,Slight Injury,1,9.733333333333336,0.84,5.0232,9.6761,-0.03387240897537472,0.3588074157184621,-0.011911316035826172,-0.05103482361391069
2014-11-13 14:37:04.019488448+00:00,12:15:00,Sunday,Slight Injury,1,12.883333333333333,0.78,7.1323,9.8371,-0.03376282345495964,0.358317967202702,-0.011988548623337368,-0.05013260031539561
2014-11-13 22:27:00.073081632+00:00,7:40:00,Tuesday,Slight Injury,1,8.711111111111112,0.93,6.279,8.645700000000001,-0.033653237934544715,0.35782851868694254,-0.012065781210848458,-0.049230377016881766
2014-11-14 06:16:56.126674784+00:00,16:10:00,Wednesday,Slight Injury,1,8.81111111111111,0.93,3.3488,3.0268,-0.03354365241412964,0.3573390701711824,-0.012143013798359652,-0.048328153718366684
2014-11-14 14:06:52.180267968+00:00,8:35:00,Wednesday,Slight Injury,1,13.933333333333332,0.68,2.7209,15.7297,-0.03343406689371457,0.3568496216554223,-0.012220246385870848,-0.04742593041985162
2014-11-14 21:56:48.233861152+00:00,8:35:00,Wednesday,Slight Injury,1,7.755555555555556,0.93,3.2039,6.8586,-0.03332448137329949,0.3563601731396622,-0.012297478973382044,-0.046523707121336536
2014-11-15 05:46:44.287454336+00:00,8:40:00,Wednesday,Slight Injury,1,4.444444444444445,0.94,7.792400000000001,6.5849,-0.03321489585288457,0.3558707246239027,-0.012374711560893132,-0.04562148382282269
2014-11-15 13:36:40.341047520+00:00,18:49:00,Tuesday,Slight Injury,1,12.82222222222222,0.69,13.7655,9.982,-0.033105310332469495,0.3553812761081426,-0.012451944148404328,-0.04471926052430761
2014-11-15 21:26:36.394640704+00:00,12:46:00,Friday,Slight Injury,1,4.283333333333334,0.85,15.8424,14.49,-0.03299572481205442,0.35489182759238247,-0.012529176735915524,-0.04381703722579253
2014-11-16 05:16:32.448233856+00:00,12:46:00,Friday,Slight Injury,1,3.3611111111111094,0.8,24.3432,14.812,-0.0328861392916395,0.354402379076623,-0.012606409323426613,-0.04291481392727868
2014-11-16 13:06:28.501827040+00:00,7:40:00,Wednesday,Slight Injury,1,7.222222222222222,0.78,21.2359,9.982,-0.032776553771224425,0.35391293056086287,-0.012683641910937809,-0.0420125906287636
2014-11-16 20:56:24.555420224+00:00,7:40:00,Wednesday,Slight Injury,1,4.622222222222223,0.88,18.611600000000003,14.876400000000002,-0.03266696825080935,0.35342348204510277,-0.012760874498449004,-0.04111036733024852
2014-11-17 04:46:20.609013408+00:00,6:00:00,Sunday,Serious Injury,1,4.800000000000001,0.86,12.5097,9.982,-0.032557382730394276,0.3529340335293426,-0.012838107085960199,-0.04020814403173344
2014-11-17 12:36:16.662606592+00:00,6:00:00,Sunday,Serious Injury,1,10.97222222222222,0.78,9.7083,9.982,-0.032447797209979354,0.35244458501358317,-0.012915339673471289,-0.03930592073321959
2014-11-17 20:26:12.716199776+00:00,15:00:00,Saturday,Slight Injury,1,8.844444444444445,0.89,3.3649,8.05,-0.03233821168956428,0.35195513649782306,-0.012992572260982485,-0.03840369743470451
2014-11-18 04:16:08.769792928+00:00,18:02:00,Wednesday,Slight Injury,1,4.372222222222221,0.84,21.5418,9.9015,-0.032228626169149205,0.3514656879820629,-0.013069804848493679,-0.03750147413618943
2014-11-18 12:06:04.823386112+00:00,21:25:00,Thursday,Slight Injury,2,11.233333333333333,0.81,12.4775,10.3523,-0.032119040648734276,0.35097623946630346,-0.013147037436004769,-0.03659925083767558
2014-11-18 19:56:00.876979296+00:00,21:25:00,Thursday,Slight Injury,2,3.9833333333333343,0.93,14.2807,15.649200000000002,-0.03200945512831921,0.35048679095054336,-0.013224270023515965,-0.0356970275391605
2014-11-19 03:45:56.930572480+00:00,21:25:00,Thursday,Slight Injury,2,6.183333333333335,0.94,3.0751,14.586600000000002,-0.031899869607904134,0.3499973424347832,-0.01330150261102716,-0.03479480424064542
2014-11-19 11:35:52.984165664+00:00,16:55:00,Friday,Slight Injury,3,6.949999999999999,0.95,7.5348,6.5044,-0.03179028408748906,0.3495078939190231,-0.013378735198538355,-0.03389258094213034
2014-11-19 19:25:49.037758848+00:00,16:55:00,Friday,Slight Injury,3,3.866666666666667,0.87,11.27,7.212800000000001,-0.03168069856707413,0.34901844540326366,-0.013455967786049445,-0.03299035764361649
2014-11-20 03:15:45.091352032+00:00,16:55:00,Friday,Slight Injury,3,3.522222222222224,0.9,16.035600000000002,9.982,-0.03157111304665906,0.3485289968875035,-0.01353320037356064,-0.03208813434510141
2014-11-20 11:05:41.144945184+00:00,16:55:00,Friday,Slight Injury,3,6.383333333333335,0.83,16.9372,9.982,-0.03146152752624398,0.3480395483717434,-0.013610432961071835,-0.03118591104658633
2014-11-20 18:55:37.198538368+00:00,16:55:00,Friday,Slight Injury,3,4.911111111111113,0.84,14.329,9.8049,-0.03135194200582906,0.34755009985598395,-0.013687665548582926,-0.030283687748072483
2014-11-21 02:45:33.252131552+00:00,20:15:00,Monday,Slight Injury,2,4.222222222222223,0.93,3.1395,8.227100000000002,-0.031242356485413986,0.34706065134022385,-0.013764898136094121,-0.0293814644495574
2014-11-21 10:35:29.305724736+00:00,20:15:00,Monday,Slight Injury,2,4.933333333333335,0.79,11.9945,7.905100000000001,-0.031132770964998915,0.3465712028244637,-0.013842130723605316,-0.02847924115104232
2014-11-21 18:25:25.359317920+00:00,20:15:00,Monday,Slight Injury,2,1.122222222222224,0.95,8.2754,6.0858,-0.03102318544458384,0.3460817543087036,-0.013919363311116512,-0.02757701785252724
2014-11-22 02:15:21.412911104+00:00,15:30:00,Tuesday,Slight Injury,1,3.938888888888891,0.92,3.22,3.976700000000001,-0.030913599924168915,0.34559230579294414,-0.013996595898627602,-0.026674794554013392
2014-11-22 10:05:17.466504256+00:00,20:17:00,Thursday,Slight Injury,1,7.222222222222222,0.79,0.1288,3.5420000000000007,-0.03080401440375384,0.345102857277184,-0.014073828486138796,-0.02577257125549831
2014-11-22 17:55:13.520097440+00:00,20:17:00,Thursday,Slight Injury,1,7.016666666666668,0.63,2.4794,9.8371,-0.030694428883338766,0.3446134087614239,-0.014151061073649992,-0.02487034795698323
2014-11-23 01:45:09.573690624+00:00,13:07:00,Sunday,Slight Injury,2,4.466666666666666,0.92,3.0751,9.7083,-0.030584843362923844,0.34412396024566444,-0.014228293661161082,-0.023968124658469397
2014-11-23 09:35:05.627283808+00:00,13:07:00,Sunday,Slight Injury,2,7.822222222222221,0.63,4.6046000000000005,9.7566,-0.03047525784250877,0.3436345117299043,-0.014305526248672276,-0.023065901359954316
2014-11-23 17:25:01.680876992+00:00,13:07:00,Sunday,Slight Injury,2,5.638888888888888,0.62,7.824600000000001,9.8049,-0.030365672322093695,0.3431450632141442,-0.014382758836183472,-0.022163678061439235
2014-11-24 01:14:57.734470176+00:00,16:30:00,Tuesday,Slight Injury,1,1.722222222222223,0.89,6.44,11.8496,-0.03025608680167862,0.34265561469838407,-0.014459991423694668,-0.021261454762924153
2014-11-24 09:04:53.788063360+00:00,16:30:00,Tuesday,Slight Injury,1,5.061111111111111,0.64,9.8371,11.1412,-0.0301465012812637,0.34216616618262463,-0.014537224011205756,-0.020359231464410293
2014-11-24 16:54:49.841656512+00:00,15:18:00,Monday,Serious Injury,1,4.094444444444443,0.67,8.05,9.982,-0.030036915760848625,0.34167671766686447,-0.014614456598716952,-0.019457008165895212
2014-11-25 00:44:45.895249696+00:00,17:40:00,Wednesday,Slight Injury,1,0.7611111111111097,0.89,3.3971,14.7637,-0.02992733024043355,0.34118726915110437,-0.014691689186228148,-0.01855478486738013
2014-11-25 08:34:41.948842880+00:00,18:32:00,Tuesday,Slight Injury,3,1.5777777777777795,0.72,9.1126,10.2718,-0.029817744720018625,0.34069782063534493,-0.014768921773739237,-0.0176525615688663
2014-11-25 16:24:38.002436064+00:00,18:32:00,Tuesday,Slight Injury,3,1.1444444444444457,0.82,10.787,6.118,-0.02970815919960355,0.34020837211958477,-0.014846154361250433,-0.016750338270351217
2014-11-26 00:14:34.056029248+00:00,18:32:00,Tuesday,Slight Injury,3,0.0611111111111108,0.93,5.8121,4.8139,-0.029598573679188476,0.33971892360382466,-0.014923386948761629,-0.015848114971836136
2014-11-26 08:04:30.109622432+00:00,18:32:00,Tuesday,Slight Injury,3,2.2222222222222223,1.0,4.6046000000000005,1.4651,-0.029488988158773405,0.33922947508806456,-0.015000619536272823,-0.014945891673321055
2014-11-26 15:54:26.163215584+00:00,18:35:00,Saturday,Slight Injury,1,0.1833333333333323,0.89,9.2253,4.7978000000000005,-0.02937940263835848,0.33874002657230506,-0.015077852123783913,-0.014043668374807194
2014-11-26 23:44:22.216808768+00:00,18:35:00,Saturday,Slight Injury,1,-1.1444444444444437,0.95,5.9087000000000005,3.1878,-0.029269817117943405,0.33825057805654496,-0.015155084711295109,-0.013141445076292113
2014-11-27 07:34:18.270401952+00:00,12:10:00,Friday,Slight Injury,1,-3.588888888888889,0.93,10.9641,3.1395,-0.02916023159752833,0.33776112954078485,-0.015232317298806303,-0.012239221777777032
2014-11-27 15:24:14.323995136+00:00,12:10:00,Friday,Slight Injury,1,-1.0277777777777786,0.77,13.3791,5.216400000000001,-0.02905064607711341,0.33727168102502536,-0.015309549886317393,-0.0113369984792632
2014-11-27 23:14:10.377588320+00:00,15:08:00,Monday,Serious Injury,4,-0.4055555555555558,0.89,6.6332,4.8783,-0.028941060556698334,0.33678223250926526,-0.015386782473828589,-0.010434775180748118
2014-11-28 07:04:06.431181504+00:00,15:08:00,Monday,Serious Injury,4,-0.9777777777777786,0.93,11.0768,3.880100000000001,-0.02883147503628326,0.33629278399350515,-0.015464015061339783,-0.009532551882233037
2014-11-28 14:54:02.484774688+00:00,15:08:00,Monday,Serious Injury,4,0.8999999999999986,0.96,7.792400000000001,2.9302,-0.028721889515868185,0.335803335477745,-0.01554124764885098,-0.008630328583717956
2014-11-28 22:43:58.538367840+00:00,15:08:00,Monday,Serious Injury,4,0.3055555555555539,0.96,11.0768,1.7388,-0.02861230399545326,0.33531388696198555,-0.01561848023636207,-0.007728105285204123
2014-11-29 06:33:54.591961024+00:00,8:54:00,Thursday,Slight Injury,1,-0.3166666666666668,0.96,11.382700000000002,0.3703,-0.028502718475038186,0.33482443844622545,-0.015695712823873265,-0.006825881986689042
2014-11-29 14:23:50.645554208+00:00,16:51:00,Wednesday,Serious Injury,1,1.6611111111111123,0.93,14.168000000000005,1.5617,-0.028393132954623115,0.3343349899304653,-0.01577294541138446,-0.005923658688173961
2014-11-29 22:13:46.699147392+00:00,19:02:00,Saturday,Slight Injury,1,-0.8500000000000006,0.96,13.9748,2.0608,-0.02828354743420819,0.33384554141470585,-0.01585017799889555,-0.0050214353896601005
2014-11-30 06:03:42.752740576+00:00,19:02:00,Saturday,Slight Injury,1,1.6444444444444448,0.93,7.5187,0.9499,-0.028173961913793115,0.33335609289894574,-0.015927410586406746,-0.004119212091145019
2014-11-30 13:53:38.806333760+00:00,8:10:00,Monday,Slight Injury,1,3.766666666666668,1.0,4.7495,4.781700000000001,-0.02806437639337804,0.3328666443831856,-0.01600464317391794,-0.003216988792629938
2014-11-30 21:43:34.859926912+00:00,8:10:00,Monday,Slight Injury,1,2.194444444444446,0.94,11.0607,4.8783,-0.027954790872962966,0.3323771958674255,-0.016081875761429137,-0.0023147654941148565
2014-12-01 05:33:30.913520096+00:00,17:50:00,Saturday,Slight Injury,1,-0.0277777777777781,0.93,16.1483,5.6511,-0.027845205352548044,0.33188774735166604,-0.016159108348940226,-0.0014125421956010242
2014-12-01 13:23:26.967113280+00:00,17:50:00,Saturday,Slight Injury,1,1.1722222222222218,0.87,17.259200000000003,9.7083,-0.02773561983213297,0.3313982988359059,-0.016236340936451422,-0.0005103188970859429
2014-12-01 21:13:23.020706464+00:00,20:51:00,Tuesday,Serious Injury,1,-3.4722222222222223,0.9,17.388,8.1466,-0.027626034311717895,0.3309088503201458,-0.016313573523962618,0.0003919044014291384
2014-12-02 05:03:19.074299648+00:00,14:00:00,Saturday,Slight Injury,1,-1.6055555555555558,0.86,14.2646,7.776300000000001,-0.02751644879130297,0.33041940180438634,-0.016390806111473706,0.0012941276999429985
2014-12-02 12:53:15.127892832+00:00,14:00:00,Saturday,Slight Injury,1,2.5444444444444434,0.87,9.7244,9.7083,-0.027406863270887896,0.3299299532886262,-0.016468038698984902,0.00219635099845808
2014-12-02 20:43:11.181486016+00:00,14:43:00,Friday,Slight Injury,1,3.111111111111112,0.87,5.506200000000001,13.894300000000005,-0.02729727775047282,0.32944050477286607,-0.016545271286496098,0.003098574296973161
2014-12-03 04:33:07.235079168+00:00,16:26:00,Tuesday,Serious Injury,1,4.8388888888888895,0.93,2.8497000000000003,1.5134,-0.02718769223005775,0.32895105625710597,-0.016622503874007294,0.004000797595488242
2014-12-03 12:23:03.288672352+00:00,16:26:00,Tuesday,Serious Injury,1,7.744444444444444,0.81,3.2844,10.3523,-0.027078106709642825,0.3284616077413465,-0.016699736461518382,0.004903020894002075
2014-12-03 20:12:59.342265536+00:00,13:54:00,Saturday,Slight Injury,2,6.016666666666666,0.83,2.8175000000000003,9.982,-0.02696852118922775,0.32797215922558637,-0.016776969049029578,0.005805244192517156
2014-12-04 04:02:55.395858720+00:00,13:54:00,Saturday,Slight Injury,2,4.844444444444444,0.83,2.9785000000000004,9.8532,-0.026858935668812676,0.32748271070982626,-0.016854201636540774,0.006707467491032237
2014-12-04 11:52:51.449451904+00:00,13:54:00,Saturday,Slight Injury,2,6.805555555555555,0.73,6.262900000000001,14.3612,-0.02674935014839775,0.32699326219406677,-0.016931434224051863,0.0076096907895460975
2014-12-04 19:42:47.503045088+00:00,15:31:00,Monday,Slight Injury,1,3.7722222222222217,0.96,3.059,7.711900000000001,-0.02663976462798268,0.32650381367830666,-0.01700866681156306,0.008511914088061179
2014-12-05 03:32:43.556638240+00:00,15:31:00,Monday,Slight Injury,1,2.82777777777778,1.0,3.5098000000000003,1.932,-0.026530179107567605,0.32601436516254656,-0.017085899399074254,0.00941413738657626
2014-12-05 11:22:39.610231424+00:00,12:30:00,Thursday,Slight Injury,1,7.222222222222222,0.8,3.6386,11.8013,-0.02642059358715253,0.3255249166467864,-0.017163131986585447,0.010316360685091341
2014-12-05 19:12:35.663824608+00:00,18:45:00,Wednesday,Slight Injury,1,5.605555555555558,0.87,7.647500000000001,7.8729,-0.026311008066737605,0.32503546813102696,-0.01724036457409654,0.011218583983605174
2014-12-06 03:02:31.717417792+00:00,18:45:00,Wednesday,Slight Injury,1,6.033333333333333,0.93,3.9928,8.1466,-0.02620142254632253,0.32454601961526686,-0.017317597161607735,0.012120807282120255
2014-12-06 10:52:27.771010976+00:00,19:12:00,Tuesday,Serious Injury,1,5.794444444444444,0.93,7.760200000000001,3.6547,-0.026091837025907456,0.3240565710995067,-0.017394829749118927,0.013023030580635336
2014-12-06 18:42:23.824604160+00:00,17:25:00,Friday,Slight Injury,1,7.127777777777776,0.94,4.7495,3.1395,-0.025982251505492535,0.32356712258374726,-0.01747206233663002,0.013925253879149196
2014-12-07 02:32:19.878197344+00:00,17:25:00,Friday,Slight Injury,1,6.094444444444444,0.97,3.2522,1.1431,-0.02587266598507746,0.32307767406798715,-0.017549294924141215,0.014827477177664278
2014-12-07 10:22:15.931790496+00:00,12:48:00,Friday,Slight Injury,1,5.055555555555556,0.94,10.851400000000002,3.9284,-0.025763080464662386,0.322588225552227,-0.017626527511652407,0.01572970047617936
2014-12-07 18:12:11.985383680+00:00,7:10:00,Friday,Slight Injury,1,4.366666666666666,0.94,7.889000000000001,6.7620000000000005,-0.02565349494424731,0.3220987770364669,-0.017703760099163603,0.016631923774694413
2014-12-08 02:02:08.038976864+00:00,7:10:00,Friday,Slight Injury,1,5.533333333333334,0.96,3.0751,2.9302,-0.02554390942383239,0.32160932852070745,-0.017780992686674695,0.017534147073208273
2014-12-08 09:52:04.092570048+00:00,17:10:00,Friday,Slight Injury,1,7.066666666666666,0.87,3.4615,5.9731000000000005,-0.025434323903417315,0.3211198800049473,-0.01785822527418589,0.018436370371723354
2014-12-08 17:42:00.146163232+00:00,17:10:00,Friday,Slight Injury,1,2.7888888888888905,0.99,9.5473,1.6905,-0.02532473838300224,0.3206304314891872,-0.017935457861697084,0.019338593670238435
2014-12-09 01:31:56.199756416+00:00,17:10:00,Friday,Slight Injury,1,1.1666666666666674,0.92,14.1358,1.8354,-0.025215152862587315,0.32014098297342775,-0.018012690449208175,0.020240816968752268
2014-12-09 09:21:52.253349568+00:00,9:05:00,Friday,Slight Injury,1,-0.6222222222222228,0.89,23.4094,9.982,-0.025062111308101768,0.31973268360115065,-0.018036844399188755,0.02113010734518158
2014-12-09 17:11:48.306942752+00:00,9:05:00,Friday,Slight Injury,1,-2.344444444444444,0.95,26.6133,7.212800000000001,-0.02425722924254768,0.32054162138114084,-0.01726481878619617,0.021825403890320588
2014-12-10 01:01:44.360535936+00:00,16:15:00,Wednesday,Slight Injury,1,-2.494444444444444,0.92,20.5597,7.212800000000001,-0.0234523471769936,0.32135055916113103,-0.016492793173203582,0.0225207004354596
2014-12-10 08:51:40.414129120+00:00,18:00:00,Sunday,Slight Injury,1,0.0166666666666672,0.83,15.536500000000002,9.982,-0.022647465111440616,0.32215949694112017,-0.01572076756021205,0.023215996980597658
2014-12-10 16:41:36.467722304+00:00,13:55:00,Sunday,Slight Injury,3,-0.5777777777777773,0.82,12.799500000000002,9.0643,-0.02184258304588653,0.32296843472111036,-0.014948741947219462,0.02391129352573667
2014-12-11 00:31:32.521315488+00:00,13:55:00,Sunday,Slight Injury,3,0.9777777777777766,0.88,6.423900000000001,8.1305,-0.021037700980332447,0.32377737250110056,-0.014176716334226876,0.024606590070875678
2014-12-11 08:21:28.574908672+00:00,13:55:00,Sunday,Slight Injury,3,0.1055555555555542,0.89,9.3058,8.1305,-0.02023281891477946,0.32458631028108964,-0.013404690721235346,0.02530188661601374
2014-12-11 16:11:24.628501824+00:00,13:55:00,Sunday,Slight Injury,3,2.2222222222222223,0.79,3.4454,7.212800000000001,-0.019427936849225377,0.32539524806107983,-0.01263266510824276,0.02599718316115275
2014-12-12 00:01:20.682095008+00:00,19:20:00,Sunday,Slight Injury,2,-4.333333333333333,0.92,10.3684,6.488300000000001,-0.018623054783671295,0.32620418584107,-0.011860639495250173,0.02669247970629176
2014-12-12 07:51:16.735688192+00:00,19:20:00,Sunday,Slight Injury,2,-3.394444444444444,0.92,11.0607,0.6118,-0.01781817271811721,0.3270131236210602,-0.011088613882257587,0.027387776251430768
2014-12-12 15:41:12.789281376+00:00,19:20:00,Sunday,Slight Injury,2,-2.794444444444445,0.92,14.4739,1.449,-0.017013290652564225,0.3278220614010493,-0.010316588269266055,0.02808307279656883
2014-12-12 23:31:08.842874560+00:00,11:58:00,Saturday,Slight Injury,1,-4.222222222222223,0.96,11.253900000000002,5.763800000000001,-0.016208408587010142,0.3286309991810395,-0.009544562656273469,0.02877836934170784
2014-12-13 07:21:04.896467744+00:00,12:53:00,Sunday,Slight Injury,2,-3.277777777777777,0.86,15.6009,4.9105,-0.015403526521456058,0.3294399369610297,-0.008772537043280883,0.02947366588684685
2014-12-13 15:11:00.950060896+00:00,12:53:00,Sunday,Slight Injury,2,4.388888888888888,0.74,17.0177,11.3183,-0.014598644455903073,0.33024887474101877,-0.008000511430289351,0.03016896243198491
2014-12-13 23:00:57.003654080+00:00,12:53:00,Sunday,Slight Injury,2,1.900000000000001,0.82,11.0768,7.212800000000001,-0.01379376239034899,0.33105781252100897,-0.007228485817296765,0.030864258977123922
2014-12-14 06:50:53.057247264+00:00,20:40:00,Friday,Slight Injury,1,3.444444444444446,0.8,12.2521,6.295100000000001,-0.012988880324794906,0.33186675030099916,-0.006456460204304178,0.03155955552226293
2014-12-14 14:40:49.110840448+00:00,20:40:00,Friday,Slight Injury,1,6.044444444444446,0.83,12.1394,8.420300000000001,-0.012183998259240821,0.33267568808098935,-0.005684434591311592,0.03225485206740194
2014-12-14 22:30:45.164433632+00:00,12:44:00,Tuesday,Slight Injury,1,4.13888888888889,0.87,10.980200000000002,6.7781,-0.011379116193687838,0.33348462586097843,-0.00491240897832006,0.03295014861254
2014-12-15 06:20:41.218026816+00:00,12:44:00,Tuesday,Slight Injury,1,-0.6777777777777771,0.88,10.5133,4.83,-0.010574234128133754,0.3342935636409686,-0.004140383365327474,0.03364544515767901
2014-12-15 14:10:37.271620+00:00,8:50:00,Thursday,Slight Injury,1,5.899999999999999,0.89,11.0929,7.0357,-0.009769352062579669,0.3351025014209588,-0.0033683577523348877,0.03434074170281802
2014-12-15 22:00:33.325213152+00:00,8:50:00,Thursday,Slight Injury,1,3.1166666666666663,0.89,6.359500000000001,4.025,-0.008964469997026686,0.3359114392009479,-0.002596332139343356,0.03503603824795608
2014-12-16 05:50:29.378806336+00:00,8:08:00,Tuesday,Serious Injury,1,1.0055555555555569,0.9,11.0285,7.3094,-0.0081595879314726,0.3367203769809381,-0.0018243065263507698,0.03573133479309509
2014-12-16 13:40:25.432399520+00:00,15:33:00,Tuesday,Slight Injury,1,7.750000000000002,0.83,4.7495,8.05,-0.007354705865918517,0.3375293147609283,-0.0010522809133581834,0.0364266313382341
2014-12-16 21:30:21.485992704+00:00,15:33:00,Tuesday,Slight Injury,1,4.911111111111113,0.93,10.7548,4.83,-0.006549823800364434,0.3383382525409185,-0.00028025530036559707,0.03712192788337311
2014-12-17 05:20:17.539585888+00:00,18:20:00,Sunday,Slight Injury,1,5.183333333333333,1.0,5.313,1.8998,-0.005744941734811448,0.33914719032090757,0.0004917703126259346,0.03781722442851117
2014-12-17 13:10:13.593179072+00:00,18:20:00,Sunday,Slight Injury,1,5.238888888888889,0.83,14.6188,6.118,-0.004940059669257365,0.33995612810089776,0.001263795925618521,0.03851252097365018
2014-12-17 21:00:09.646772224+00:00,9:55:00,Monday,Slight Injury,1,-0.2111111111111105,0.96,3.0429,1.4168,-0.004135177603703282,0.34076506588088795,0.0020358215386111073,0.03920781751878919
2014-12-18 04:50:05.700365408+00:00,9:55:00,Monday,Slight Injury,1,1.1111111111111112,0.92,0.3703,6.0697,-0.0033302955381502956,0.34157400366087703,0.002807847151602639,0.03990311406392725
2014-12-18 12:40:01.753958592+00:00,20:16:00,Wednesday,Slight Injury,1,7.416666666666667,0.77,9.4668,7.212800000000001,-0.002525413472596213,0.34238294144086723,0.0035798727645952252,0.04059841060906626
2014-12-18 20:29:57.807551776+00:00,9:05:00,Monday,Slight Injury,1,1.9499999999999988,1.0,8.05,2.9141000000000004,-0.00172053140704213,0.3431918792208574,0.004351898377587812,0.04129370715420527
2014-12-19 04:19:53.861144960+00:00,9:05:00,Monday,Slight Injury,1,2.82777777777778,0.86,9.5795,4.2987,-0.0009156493414880437,0.3440008170008476,0.005123923990580398,0.04198900369934428
2014-12-19 12:09:49.914738144+00:00,9:05:00,Monday,Slight Injury,1,11.055555555555555,0.76,12.5097,7.293300000000001,-0.00011076727593506072,0.3448097547808367,0.00589594960357193,0.042684300244482345
2014-12-19 19:59:45.968331296+00:00,20:00:00,Wednesday,Fatal injury,1,0.9333333333333332,0.92,12.6063,0.966,0.0006941147896190221,0.3456186925608269,0.006667975216564516,0.04337959678962135
2014-12-20 03:49:42.021924480+00:00,11:30:00,Tuesday,Serious Injury,6,2.82777777777778,0.93,9.5634,4.025,0.0014989968551731084,0.3464276303408171,0.007440000829557102,0.04407489333476036
2014-12-20 11:39:38.075517664+00:00,11:30:00,Tuesday,Serious Injury,6,11.183333333333334,0.49,26.7582,15.552600000000002,0.0023038789207260914,0.34723656812080617,0.008212026442548634,0.04477018987989842
2014-12-20 19:29:34.129110848+00:00,11:30:00,Tuesday,Serious Injury,6,1.6055555555555558,0.82,9.4185,9.982,0.003108760986280174,0.34804550590079636,0.00898405205554122,0.045465486425037435
2014-12-21 03:19:30.182704032+00:00,11:30:00,Tuesday,Serious Injury,6,0.0333333333333345,0.91,9.4024,15.1823,0.0039136430518342605,0.34885444368078655,0.009756077668533807,0.04616078297017644
2014-12-21 11:09:26.236297216+00:00,11:30:00,Tuesday,Serious Injury,6,3.0444444444444425,0.6,29.4147,9.982,0.004718525117388343,0.34966338146077675,0.010528103281526393,0.04685607951531545
2014-12-21 18:59:22.289890400+00:00,11:30:00,Tuesday,Serious Injury,6,-0.777777777777777,0.76,14.586600000000002,0.0,0.005523407182941326,0.35047231924076583,0.011300128894517925,0.04755137606045351
2014-12-22 02:49:18.343483552+00:00,11:30:00,Tuesday,Serious Injury,6,-3.166666666666666,0.82,11.0768,15.1823,0.006328289248495409,0.351281257020756,0.012072154507510511,0.048246672605592525
2014-12-22 10:39:14.397076736+00:00,14:00:00,Saturday,Slight Injury,1,3.466666666666668,0.7,12.88,0.0,0.007133171314049499,0.3520901948007462,0.012844180120503097,0.04894196915073153
2014-12-22 18:29:10.450669920+00:00,14:00:00,Saturday,Slight Injury,1,4.194444444444443,0.84,11.253900000000002,10.2235,0.007938053379602478,0.3528991325807353,0.013616205733494629,0.04963726569586959
2014-12-23 02:19:06.504263104+00:00,20:55:00,Friday,Serious Injury,5,2.0388888888888896,0.81,14.2485,9.982,0.008742935445156561,0.3537080703607255,0.014388231346487212,0.0503325622410086
2014-12-23 10:09:02.557856288+00:00,20:55:00,Friday,Serious Injury,5,6.883333333333334,0.7,13.0893,0.0,0.009547817510710651,0.3545170081407157,0.015160256959479802,0.051027858786147615
2014-12-23 17:58:58.611449472+00:00,20:55:00,Friday,Serious Injury,5,1.7777777777777797,0.91,10.8997,14.168000000000005,0.010352699576264734,0.3553259459207059,0.015932282572472384,0.05172315533128662
2014-12-24 01:48:54.665042624+00:00,20:55:00,Friday,Serious Injury,5,-3.311111111111112,1.0,10.8836,4.025,0.011157581641817713,0.35613488370069496,0.01670430818546392,0.05241845187642469
2014-12-24 09:38:50.718635808+00:00,20:55:00,Friday,Serious Injury,5,5.555555555555555,0.82,12.88,8.05,0.011962463707371803,0.35694382148068515,0.017476333798456502,0.05311374842156369
2014-12-24 17:28:46.772228992+00:00,20:55:00,Friday,Serious Injury,5,2.166666666666666,0.86,12.5741,6.118,0.012767345772925886,0.35775275926067535,0.018248359411449092,0.053809044966702704
2014-12-25 01:18:42.825822176+00:00,19:07:00,Friday,Slight Injury,2,-2.027777777777777,0.91,11.382700000000002,0.6440000000000001,0.013572227838478865,0.35856169704066443,0.01902038502444062,0.05450434151184076
2014-12-25 09:08:38.879415360+00:00,19:07:00,Friday,Slight Injury,2,4.027777777777778,0.86,9.8854,6.118,0.014377109904032955,0.3593706348206546,0.01979241063743321,0.05519963805697978
2014-12-25 16:58:34.933008544+00:00,23:22:00,Saturday,Serious Injury,1,5.2888888888888905,0.79,5.184200000000001,8.05,0.015181991969587038,0.3601795726006448,0.020564436250425793,0.05589493460211878
2014-12-26 00:48:30.986601728+00:00,18:35:00,Thursday,Slight Injury,1,1.5111111111111104,0.65,15.8746,0.0,0.01598687403514112,0.360988510380635,0.021336461863418383,0.056590231147257794
2014-12-26 08:38:27.040194880+00:00,13:43:00,Monday,Slight Injury,1,0.4333333333333339,0.69,25.8244,14.9569,0.016791756100694107,0.3617974481606241,0.02210848747640991,0.05728552769239585
2014-12-26 16:28:23.093788064+00:00,13:43:00,Monday,Slight Injury,1,-2.1333333333333333,0.79,17.5651,9.982,0.01759663816624819,0.3626063859406143,0.0228805130894025,0.05798082423753487
